stub,n_rois,covered_area_nm2,covered_area_um2,coverage_fraction,coverage_percent,rois_per_nm2,rois_per_um2
PR22_ME_14,641,6830380.404,6.8303804040000005,0.6378682454427084,63.786824544270836,9.384543203839983e-05,93.84543203839982
PR22_ME_15,689,7343326.123199999,7.343326123199999,0.6857706705729166,68.57706705729166,9.382669221556439e-05,93.82669221556439
PR9_ME_13,280,2984236.121088,2.984236121088,0.2870279947916667,28.702799479166668,9.382635577037279e-05,93.82635577037279
PR22_ME_05,525,5598940.319999999,5.59894032,0.5228678385416666,52.286783854166664,9.376774353615544e-05,93.76774353615544
PR11_ME_12,420,4480121.942016,4.480121942016,0.4356842041015625,43.56842041015625,9.374744826945607e-05,93.74744826945607
FAS23_ME_24,542,5783164.347507,5.783164347507,0.5380287170410156,53.80287170410156,9.372031770697382e-05,93.72031770697382
PR17_ME_11,478,5102102.4470999995,5.102102447099999,0.4764696756998698,47.646967569986984,9.368686829714523e-05,93.68686829714522
FAS4_ME_new_07,432,4612063.922928001,4.612063922928001,0.4397163391113281,43.97163391113281,9.366739213053704e-05,93.66739213053704
PR17_ME_07,427,4567575.2094,4.5675752094,0.42655181884765625,42.655181884765625,9.34850506941277e-05,93.48505069412771
FAS23_ME_22,445,4763067.172425,4.763067172425,0.4341545104980469,43.41545104980469,9.34271938418704e-05,93.42719384187039
FAS19_ME_04,420,4496164.475567999,4.4961644755679995,0.4272613525390625,42.72613525390625,9.341295281395184e-05,93.41295281395183
PR3_ME_04,301,3222608.86688,3.22260886688,0.3006235758463542,30.062357584635418,9.34025854311684e-05,93.4025854311684
PR9_ME_21,349,3738082.023504,3.738082023504,0.35953394571940106,35.95339457194011,9.33633873750193e-05,93.36338737501931
PR17_ME_54,496,5317046.2017,5.3170462017,0.49654261271158856,49.65426127115886,9.328487682529742e-05,93.28487682529742
PR5_ME_18,469,5027951.152064001,5.027951152064001,0.4660021464029948,46.600214640299484,9.327855140507341e-05,93.2785514050734
FAS20_ME_17,621,6658149.058880001,6.658149058880001,0.6347910563151041,63.479105631510414,9.32691645243012e-05,93.26916452430119
FAS6_ME_new_16,483,5187679.994464001,5.187679994464001,0.49459584554036456,49.459584554036454,9.310520319592387e-05,93.10520319592386
PR10_ME_03,253,2720077.3905120003,2.7200773905120004,0.26162083943684894,26.162083943684895,9.30120594665793e-05,93.01205946657929
PR20_ME_21,527,5671010.3373,5.671010337299999,0.5295982360839844,52.95982360839844,9.292876730161413e-05,92.92876730161414
PR16_ME_12,392,4221424.045056,4.2214240450560006,0.4105262756347656,41.05262756347656,9.285965963525936e-05,92.85965963525936
PR6_ME_29,215,2318779.7393920003,2.318779739392,0.21490987141927084,21.490987141927086,9.272118276157375e-05,92.72118276157374
PR11_ME_14,513,5534435.185664,5.534435185664,0.538214365641276,53.8214365641276,9.269238554438907e-05,92.69238554438907
FAS24_ME_16,541,5837778.60523,5.83777860523,0.5562718709309896,55.62718709309896,9.267223657905153e-05,92.67223657905153
PR13_ME_07,439,4738020.17208,4.73802017208,0.4419898986816406,44.19898986816406,9.26547342678953e-05,92.65473426789531
FAS6_ME_new_30,489,5280636.7502999995,5.280636750299999,0.49314244588216144,49.31424458821614,9.260246881632585e-05,92.60246881632585
PR1_ME_07,391,4222516.554288,4.222516554288,0.3956133524576823,39.561335245768234,9.259880807404681e-05,92.59880807404681
PR5_ME_19,284,3070971.4062080006,3.0709714062080007,0.28462473551432294,28.462473551432293,9.247888125102404e-05,92.47888125102403
PR10_ME_09,395,4276222.313184001,4.276222313184,0.41129302978515625,41.129302978515625,9.237124991892433e-05,92.37124991892433
PR11_ME_17,316,3424435.7754880004,3.4244357754880004,0.33302052815755206,33.302052815755204,9.227797532718169e-05,92.2779753271817
FAS23_ME_15,571,6188568.581895,6.188568581895001,0.6129646301269531,61.29646301269531,9.226689378065424e-05,92.26689378065423
PR12_ME_10,454,4925165.776432001,4.925165776432001,0.46956761678059894,46.95676167805989,9.217963833268102e-05,92.17963833268102
FAS4_ME_new_11,133,1444941.8473600002,1.4449418473600002,0.13776143391927084,13.776143391927084,9.204522676327727e-05,92.04522676327727
PR16_ME_15,624,6780460.765184,6.780460765184,0.6593882242838541,65.93882242838541,9.202914397854592e-05,92.02914397854592
PR13_ME_03,405,4403546.031248,4.403546031248,0.41078821818033856,41.07882181803386,9.197133335863409e-05,91.9713333586341
FAS4_ME_new_18,535,5822192.717264001,5.822192717264001,0.555090586344401,55.5090586344401,9.18897786419221e-05,91.88977864192209
PR11_ME_03,266,2895520.504832,2.895520504832,0.2815844217936198,28.15844217936198,9.186603913047871e-05,91.86603913047871
FAS20_ME_24,707,7696402.593968001,7.696402593968001,0.7337786356608073,73.37786356608072,9.186109891835778e-05,91.86109891835778
PR22_ME_20,514,5598009.336128001,5.598009336128001,0.5337168375651041,53.371683756510414,9.181835347840283e-05,91.81835347840283
PR20_ME_09,419,4568337.711,4.568337711,0.42662302652994794,42.662302652994796,9.171826307654513e-05,91.71826307654513
PR24_ME_03,206,2246955.2592960005,2.2469552592960005,0.21422576904296875,21.422576904296875,9.167961807327771e-05,91.67961807327771
FAS20_ME_23,674,7351958.546064001,7.351958546064001,0.7009391784667969,70.09391784667969,9.16762514066184e-05,91.67625140661839
PR5_ME_07,272,2967209.9504000004,2.9672099504000005,0.2750078837076823,27.50078837076823,9.166860604634077e-05,91.66860604634078
FAS15_ME_07,502,5480411.548976,5.480411548976001,0.5112444559733073,51.12444559733073,9.159896031782454e-05,91.59896031782453
PR13_ME_18,547,5972795.295632001,5.972795295632001,0.5694491068522135,56.94491068522135,9.158190979691363e-05,91.58190979691364
PR20_ME_03,357,3901369.6620800006,3.9013696620800005,0.3719584147135417,37.19584147135417,9.150632493760327e-05,91.50632493760327
PR5_ME_29,272,2973383.7776000006,2.9733837776000005,0.27558008829752606,27.558008829752605,9.147826864769801e-05,91.47826864769802
FAS4_ME_new_12,256,2801231.964432,2.801231964432,0.2670707702636719,26.707077026367188,9.138836171031219e-05,91.3883617103122
PR9_ME_11,368,4031391.9477600004,4.03139194776,0.3877449035644531,38.77449035644531,9.12836074409672e-05,91.28360744096719
FAS4_ME_new_02,270,2961890.7192160003,2.9618907192160004,0.28238805135091144,28.238805135091145,9.115798845930003e-05,91.15798845930001
FAS4_ME_new_17,545,5981864.526352,5.981864526352,0.5703137715657552,57.03137715657552,9.110871662156558e-05,91.10871662156558
PR5_ME_06,152,1670239.7714560002,1.6702397714560002,0.15480168660481772,15.480168660481771,9.10048979779094e-05,91.0048979779094
FAS20_ME_13,428,4703489.770848,4.703489770848001,0.44843292236328125,44.843292236328125,9.099626465708995e-05,90.99626465708994
PR16_ME_20,329,3617285.676032,3.617285676032,0.3517748514811198,35.177485148111984,9.095217504659411e-05,90.95217504659412
FAS23_ME_18,365,4013521.583175,4.013521583175,0.3658332824707031,36.58332824707031,9.094257809154655e-05,90.94257809154657
FAS24_ME_28,438,4816854.764001,4.8168547640009995,0.5533459981282552,55.33459981282552,9.093070508860148e-05,90.93070508860148
PR11_ME_15,333,3667861.53984,3.66786153984,0.3566932678222656,35.66932678222656,9.078859612964729e-05,90.78859612964729
PR14_ME_11,468,5156678.528976,5.156678528976,0.4810447692871094,48.10447692871094,9.075609374721566e-05,90.75609374721566
PR9_ME_14,477,5256746.840016,5.256746840016,0.5056012471516927,50.56012471516927,9.074053107692517e-05,90.74053107692517
FAS23_ME_23,429,4728386.913075,4.728386913075,0.43099339803059894,43.09933980305989,9.072861588668291e-05,90.7286158866829
FAS19_ME_09,325,3583569.3498039995,3.5835693498039993,0.34053929646809894,34.05392964680989,9.069170100413311e-05,90.69170100413311
FAS20_ME_04,591,6527952.249632001,6.527952249632001,0.6223780314127604,62.23780314127604,9.053375046260738e-05,90.53375046260737
FAS6_ME_new_10,527,5827487.547552001,5.827487547552001,0.5555953979492188,55.559539794921875,9.043348367537587e-05,90.43348367537587
FAS4_ME_new_09,391,4342187.623488001,4.342187623488001,0.4139862060546875,41.39862060546875,9.004677685620522e-05,90.04677685620521
PR17_ME_20,311,3455997.6536999997,3.4559976537,0.32274500528971356,32.27450052897136,8.99884870196722e-05,89.98848701967219
PR6_ME_11,500,5568572.6205440005,5.568572620544001,0.5161081949869791,51.610819498697914,8.978961649083323e-05,89.78961649083323
PR17_ME_14,467,5206796.64,5.206796639999999,0.4862467447916667,48.62467447916667,8.969046273334003e-05,89.69046273334003
PR5_ME_35,204,2279077.229242,2.2790772292419996,0.2295659383138021,22.95659383138021,8.950991102124632e-05,89.50991102124632
PR21_ME_07,535,5999308.1244,5.9993081244,0.5602569580078125,56.02569580078125,8.917694989261886e-05,89.17694989261886
PR20_ME_15,459,5150589.379199999,5.1505893791999995,0.4809977213541667,48.09977213541667,8.91160149270709e-05,89.1160149270709
PR5_ME_02,514,5767795.164480001,5.767795164480001,0.5345726013183594,53.45726013183594,8.911550867225361e-05,89.11550867225363
PR20_ME_17,354,3974566.8222,3.9745668222,0.37117258707682294,37.117258707682296,8.906630982343231e-05,89.0663098234323
PR11_ME_26,422,4746063.641600001,4.746063641600001,0.4615465799967448,46.154657999674484,8.891579040388398e-05,88.91579040388397
FAS20_ME_22,666,7499973.726256001,7.499973726256001,0.715051015218099,71.5051015218099,8.880031108221872e-05,88.80031108221873
PR1_ME_overview36,427,4809853.175248001,4.8098531752480005,0.4585736592610677,45.857365926106766,8.877609865460882e-05,88.77609865460883
FAS19_ME_24,410,4621988.325825,4.621988325825,0.4375419616699219,43.75419616699219,8.870641185075196e-05,88.70641185075196
PR6_ME_57,316,3564452.2741120006,3.5644522741120004,0.33036168416341144,33.03616841634114,8.865317184776277e-05,88.65317184776278
PR17_ME_50,481,5426941.7447999995,5.4269417448,0.506805419921875,50.6805419921875,8.863187088029567e-05,88.63187088029565
PR5_ME_22,613,6923261.224000001,6.923261224000002,0.6416638692220052,64.16638692220053,8.854208734389363e-05,88.54208734389361
FAS24_ME_12,422,4779294.270923001,4.779294270923001,0.4278093973795573,42.780939737955734,8.829755526196157e-05,88.29755526196158
PR1_ME_05,476,5400160.071264001,5.4001600712640005,0.5059483846028646,50.59483846028646,8.814553526532482e-05,88.14553526532482
PR6_ME_28,274,3109002.1817600005,3.1090021817600006,0.28814951578776044,28.814951578776043,8.813117006077143e-05,88.13117006077142
FAS4_ME_new_06,437,4961909.497952,4.961909497952,0.47307078043619794,47.307078043619796,8.807093321237908e-05,88.07093321237907
PR5_ME_21,528,6002963.102336001,6.002963102336,0.5563685099283854,55.63685099283854,8.795656261730701e-05,87.95656261730701
PR10_ME_36,604,6881158.774864001,6.8811587748640015,0.6560529073079427,65.60529073079428,8.777591387751948e-05,87.77591387751947
PR5_ME_27,654,7468739.436544001,7.468739436544001,0.6922200520833334,69.22200520833334,8.756497740435627e-05,87.56497740435627
PR11_ME_13,423,4834767.535104,4.834767535104,0.4701728820800781,47.01728820800781,8.749127996924487e-05,87.49127996924489
PR20_ME_04,400,4574039.839424001,4.574039839424001,0.4360911051432292,43.60911051432292,8.745004723228889e-05,87.45004723228888
PR16_ME_03,376,4300648.232960001,4.30064823296,0.41823069254557294,41.823069254557296,8.742868042969678e-05,87.42868042969677
PR6_ME_42,285,3260768.5739520006,3.2607685739520007,0.302215576171875,30.2215576171875,8.740270691905757e-05,87.40270691905756
PR16_ME_22,431,4935370.093568,4.935370093568,0.47995630900065106,47.99563090006511,8.732881057120699e-05,87.32881057120699
PR10_ME_13,345,3953245.595904,3.9532455959040003,0.3802286783854167,38.02286783854167,8.727006497078203e-05,87.27006497078203
FAS16_ME_09,518,5939521.852437,5.939521852437,0.5211041768391927,52.11041768391927,8.721240747476388e-05,87.21240747476388
FAS6_ME_new_11,329,3774493.7917280006,3.7744937917280006,0.3598620096842448,35.986200968424484,8.7164006130046e-05,87.16400613004599
PR22_ME_22,479,5503142.515376001,5.503142515376001,0.5246721903483073,52.46721903483073,8.704117668434986e-05,87.04117668434986
PR5_ME_17,296,3402162.9364480004,3.402162936448,0.31532033284505206,31.532033284505207,8.700347559162945e-05,87.00347559162947
PR6_ME_04,393,4518349.73536,4.51834973536,0.41877110799153644,41.87711079915364,8.697865880642984e-05,86.97865880642983
PR20_ME_26,425,4888438.6059,4.8884386059,0.4565162658691406,45.65162658691406,8.693982563001917e-05,86.93982563001917
FAS15_ME_15,489,5627665.772768,5.627665772768,0.5249811808268229,52.49811808268229,8.6892153824459e-05,86.892153824459
FAS19_ME_12,581,6686628.282368,6.686628282368,0.6354166666666666,63.541666666666664,8.688983078841716e-05,86.88983078841716
PR10_ME_20,383,4410516.111552,4.410516111552,0.4242095947265625,42.42095947265625,8.683790973959906e-05,86.83790973959906
FAS4_ME_new_05,498,5737742.174736001,5.737742174736001,0.5470390319824219,54.70390319824219,8.679372213564362e-05,86.79372213564362
PR1_ME_21,296,3412059.601392,3.412059601392,0.31968053181966144,31.968053181966145,8.67511223658703e-05,86.75112236587029
PR13_ME_14,449,5179019.515072,5.179019515072,0.4831288655598958,48.31288655598958,8.669594673148434e-05,86.69594673148434
PR6_ME_12,597,6886767.045440001,6.886767045440002,0.638281504313151,63.8281504313151,8.668799105021232e-05,86.68799105021232
FAS24_ME_08,552,6371331.694276,6.371331694276001,0.5703175862630209,57.031758626302086,8.663808862689042e-05,86.63808862689041
PR6_ME_01,386,4457777.630720001,4.457777630720001,0.4131571451822917,41.31571451822917,8.659023216859182e-05,86.59023216859181
PR16_ME_11,351,4056804.054016,4.056804054016,0.3945172627766927,39.451726277669266,8.652130971239057e-05,86.52130971239058
PR6_ME_32,582,6739747.640384001,6.739747640384,0.6246554056803385,62.46554056803385,8.635338161813433e-05,86.35338161813434
FAS23_ME_14,505,5859234.00225,5.85923400225,0.5340703328450521,53.40703328450521,8.61887406794259e-05,86.1887406794259
PR5_ME_13,147,1705581.5022720003,1.7055815022720002,0.15807723999023438,15.807723999023438,8.618761390422077e-05,86.18761390422077
PR9_ME_20,278,3230639.725536,3.2306397255359998,0.31072743733723956,31.072743733723957,8.605106840066377e-05,86.05106840066378
PR5_ME_28,326,3795079.0190720004,3.7950790190720003,0.35173670450846356,35.17367045084636,8.590071467858812e-05,85.90071467858813
PR11_ME_07,257,2993050.3311360003,2.993050331136,0.29106903076171875,29.106903076171875,8.586557911388569e-05,85.8655791138857
PR10_ME_18,585,6814531.104192001,6.8145311041920005,0.6554311116536459,65.54311116536459,8.584596519636305e-05,85.84596519636305
FAS19_ME_14,465,5430624.778818001,5.430624778818001,0.47495778401692706,47.495778401692704,8.562550699759619e-05,85.62550699759619
PR13_ME_19,465,5433576.180912001,5.433576180912001,0.5180397033691406,51.80397033691406,8.557899705787356e-05,85.57899705787355
PR1_ME_overview35,443,5176730.23208,5.176730232080001,0.49355189005533856,49.35518900553386,8.557525313077854e-05,85.57525313077855
PR6_ME_03,470,5496078.169600001,5.4960781696000005,0.5093892415364584,50.938924153645836,8.551552315970902e-05,85.51552315970902
PR5_ME_10,158,1848196.9105920002,1.8481969105920002,0.171295166015625,17.1295166015625,8.548872638759614e-05,85.48872638759615
PR1_ME_20,359,4201873.761312,4.201873761312,0.39367930094401044,39.367930094401046,8.543807367689819e-05,85.4380736768982
PR16_ME_28,380,4450989.826048001,4.4509898260480005,0.4328511555989583,43.28511555989583,8.537426838771255e-05,85.37426838771255
PR11_ME_05,239,2800082.751488,2.800082751488,0.2723032633463542,27.230326334635418,8.535462027791583e-05,85.35462027791583
PR16_ME_24,488,5718132.267008,5.718132267008,0.5560785929361979,55.60785929361979,8.53425519405386e-05,85.3425519405386
PR10_ME_28,431,5053748.796096001,5.053748796096001,0.4818267822265625,48.18267822265625,8.528322585660484e-05,85.28322585660483
PR20_ME_08,335,3930654.8997,3.9306548997,0.36707178751627606,36.70717875162761,8.522752786706568e-05,85.22752786706567
PR1_ME_overview26,623,7311106.996512001,7.3111069965120015,0.6970443725585938,69.70443725585938,8.521281391412027e-05,85.21281391412028
PR1_ME_04,432,5074788.39552,5.07478839552,0.4754638671875,47.54638671875,8.512670210670609e-05,85.12670210670609
PR12_ME_05,418,4912562.213152001,4.912562213152,0.46836598714192706,46.836598714192704,8.508798094829676e-05,85.08798094829676
PR12_ME_overview05,418,4912562.213152001,4.912562213152,0.46836598714192706,46.836598714192704,8.508798094829676e-05,85.08798094829676
FAS15_ME_12,404,4753109.538528,4.753109538528,0.44339752197265625,44.339752197265625,8.499698917629312e-05,84.99698917629311
PR13_ME_11,489,5767627.484320001,5.767627484320001,0.5380376180013021,53.80376180013021,8.47835615821941e-05,84.7835615821941
PR6_ME_22,521,6146044.977600001,6.146044977600001,0.5696296691894531,56.96296691894531,8.476996212993024e-05,84.76996212993024
PR17_ME_36,365,4306295.8665,4.306295866499999,0.40215174357096356,40.21517435709636,8.475961970923719e-05,84.7596197092372
FAS24_ME_29,477,5638619.173896001,5.638619173896001,0.504730224609375,50.4730224609375,8.459517929642642e-05,84.59517929642641
PR6_ME_40,271,3205560.8391680005,3.2055608391680006,0.2970987955729167,29.709879557291668,8.454058855745746e-05,84.54058855745745
PR16_ME_31,221,2614829.69088,2.61482969088,0.2542877197265625,25.42877197265625,8.451793276281187e-05,84.51793276281187
FAS24_ME_14,395,4679657.868869,4.6796578688690005,0.41889063517252606,41.88906351725261,8.440788003492771e-05,84.4078800349277
PR5_ME_08,341,4040358.3139200006,4.0403583139200006,0.3744697570800781,37.44697570800781,8.439845516304171e-05,84.39845516304172
FAS16_ME_05,541,6417894.467424001,6.417894467424,0.6118850708007812,61.188507080078125,8.429555872973794e-05,84.29555872973793
PR16_ME_23,389,4627822.2929920005,4.6278222929920005,0.4500478108723958,45.00478108723958,8.405681449546369e-05,84.05681449546368
PR3_ME_03,258,3070638.364144,3.070638364144,0.28644688924153644,28.644688924153645,8.402161681189132e-05,84.02161681189133
PR10_ME_22,543,6473786.040288,6.473786040288,0.6226577758789062,62.265777587890625,8.387672941626032e-05,83.87672941626033
FAS16_ME_18,314,3746632.5814720006,3.7466325814720007,0.35720570882161456,35.720570882161454,8.38085916278008e-05,83.8085916278008
PR6_ME_45,390,4654681.559552001,4.654681559552001,0.4314066569010417,43.14066569010417,8.37866124696909e-05,83.78661246969091
FAS20_ME_16,383,4571785.868848001,4.571785868848001,0.43587621053059894,43.58762105305989,8.377470226892066e-05,83.77470226892065
FAS6_ME_new_31,432,5172770.0061,5.1727700060999995,0.48306910196940106,48.30691019694011,8.351424855359181e-05,83.51424855359181
PR9_ME_18,338,4048393.5056160004,4.0483935056160005,0.38938013712565106,38.93801371256511,8.34899076710603e-05,83.4899076710603
PR16_ME_19,519,6217993.874432,6.2179938744320005,0.6046892801920573,60.46892801920573,8.346743507324691e-05,83.4674350732469
PR17_ME_27,379,4542507.9693,4.5425079693,0.4242108662923177,42.421086629231766,8.343408587534164e-05,83.43408587534165
PR10_ME_16,405,4857263.112384,4.8572631123839995,0.4671783447265625,46.71783447265625,8.338028857597162e-05,83.38028857597163
PR14_ME_10,292,3502990.3656000006,3.5029903656000005,0.33397674560546875,33.397674560546875,8.335735172653994e-05,83.35735172653995
PR16_ME_05,500,5999646.834688,5.999646834688001,0.5834554036458334,58.345540364583336,8.333823869584508e-05,83.33823869584508
FAS6_ME_new_22,550,6602242.6485,6.6022426485,0.6165631612141927,61.65631612141927,8.330502668285867e-05,83.30502668285867
PR24_ME_05,342,4105574.0614240007,4.105574061424001,0.39142735799153644,39.14273579915364,8.330138365142018e-05,83.30138365142018
PR22_ME_24,532,6389753.177984001,6.3897531779840016,0.6092020670572916,60.920206705729164,8.325830203160502e-05,83.25830203160501
PR17_ME_03,336,4053732.738176001,4.053732738176,0.3864847819010417,38.64847819010417,8.288656941680497e-05,82.88656941680499
PR17_ME_16,495,5975139.5468999995,5.9751395468999995,0.5579999287923177,55.79999287923177,8.28432534695887e-05,82.84325346958869
PR5_ME_31,295,3562010.1824640003,3.5620101824640003,0.3301353454589844,33.01353454589844,8.281840446506961e-05,82.81840446506962
PR13_ME_13,496,6014959.511600001,6.014959511600001,0.5611101786295573,56.11101786295573,8.246107044335901e-05,82.46107044335902
PR9_ME_19,339,4112023.7528640004,4.112023752864,0.39550018310546875,39.550018310546875,8.24411580219809e-05,82.44115802198091
PR22_ME_16,547,6643254.3417,6.6432543417,0.6203931172688802,62.03931172688802,8.233916268514017e-05,82.33916268514017
PR17_ME_35,489,5943441.2661,5.9434412661,0.5550397237141927,55.50397237141927,8.227556698324618e-05,82.27556698324618
PR17_ME_15,475,5780524.6296,5.7805246295999995,0.539825439453125,53.9825439453125,8.217247229908767e-05,82.17247229908767
PR20_ME_23,338,4117590.3366,4.1175903366,0.38452911376953125,38.452911376953125,8.208684506460526e-05,82.08684506460526
PR16_ME_04,513,6250185.647104001,6.250185647104001,0.6078198750813802,60.78198750813802,8.207756200612962e-05,82.07756200612963
PR11_ME_16,339,4135139.1109120003,4.135139110912,0.4021352132161458,40.21352132161458,8.198031333587564e-05,81.98031333587565
PR17_ME_04,467,5698677.797120001,5.698677797120001,0.5433146158854166,54.331461588541664,8.194883385686634e-05,81.94883385686633
PR17_ME_13,508,6201071.4942,6.2010714942,0.5790990193684896,57.90990193684896,8.192132609261862e-05,81.92132609261863
PR9_ME_07,109,1330656.142896,1.330656142896,0.12798436482747397,12.798436482747396,8.191447548784142e-05,81.91447548784141
PR6_ME_27,179,2187702.5281280004,2.1877025281280003,0.2027613321940104,20.27613321940104,8.182099608997977e-05,81.82099608997979
FAS20_ME_14,314,3870814.3568160003,3.8708143568160005,0.3690452575683594,36.90452575683594,8.111988100051526e-05,81.11988100051526
PR5_ME_26,487,6006598.8005760005,6.0065988005760005,0.5567054748535156,55.67054748535156,8.107749762699305e-05,81.07749762699305
PR20_ME_25,523,6455433.8582999995,6.455433858299999,0.6028531392415365,60.28531392415365,8.101701783026694e-05,81.01701783026695
PR6_ME_48,415,5127190.614,5.127190614,0.4851023356119792,48.51023356119792,8.094101258237325e-05,80.94101258237325
PR10_ME_17,490,6065312.375376,6.065312375376,0.5833702087402344,58.33702087402344,8.078726530051537e-05,80.78726530051537
PR20_ME_14,277,3433272.3828,3.4332723828,0.3206227620442708,32.06227620442708,8.068104394737626e-05,80.68104394737627
FAS16_ME_13,364,4517543.866880001,4.5175438668800005,0.4307047526041667,43.07047526041667,8.05747571525837e-05,80.57475715258371
FAS19_ME_10,340,4219887.711859999,4.219887711859999,0.40100733439127606,40.10073343912761,8.057086425414345e-05,80.57086425414344
PR16_ME_27,415,5150905.910272,5.150905910272001,0.5009167989095052,50.09167989095052,8.056835190338109e-05,80.56835190338109
PR1_ME_overview34,376,4671934.182784,4.671934182784001,0.4454243977864583,44.54243977864583,8.04805858322135e-05,80.4805858322135
PR6_ME_46,331,4115582.9684480005,4.115582968448001,0.38144175211588544,38.144175211588546,8.042603017302824e-05,80.42603017302822
PR17_ME_40,298,3706141.1337280003,3.7061411337280004,0.35334523518880206,35.334523518880204,8.040708360726737e-05,80.40708360726737
PR16_ME_14,473,5883968.275456,5.8839682754560005,0.5722058614095052,57.22058614095052,8.03879249269649e-05,80.38792492696489
FAS24_ME_21,471,5859195.2286,5.8591952286,0.5354995727539062,53.549957275390625,8.03864663360161e-05,80.38646633601608
PR6_ME_25,408,5077396.648128001,5.077396648128001,0.4705848693847656,47.05848693847656,8.03561408089767e-05,80.3561408089767
FAS19_ME_25,310,3867674.8665,3.8676748665,0.3661346435546875,36.61346435546875,8.015151497998856e-05,80.15151497998856
PR1_ME_overview27,373,4671160.630752001,4.671160630752001,0.44535064697265625,44.535064697265625,7.985167488020027e-05,79.85167488020026
PR10_ME_35,413,5198229.643728001,5.198229643728001,0.4956016540527344,49.56016540527344,7.945012596708018e-05,79.45012596708018
FAS19_ME_28,377,4746666.238275,4.746666238275,0.4493446350097656,44.93446350097656,7.942416447148529e-05,79.4241644714853
PR10_ME_21,441,5558055.164352001,5.558055164352001,0.5345815022786459,53.458150227864586,7.93443006518657e-05,79.34430065186571
PR13_ME_06,328,4145614.133167,4.145614133167,0.39502843221028644,39.50284322102864,7.911976114125888e-05,79.11976114125888
FAS20_ME_09,334,4233076.775664001,4.233076775664001,0.4035835266113281,40.35835266113281,7.890241961123153e-05,78.90241961123152
PR22_ME_08,341,4325581.64703,4.32558164703,0.42987823486328125,42.987823486328125,7.883332874646696e-05,78.83332874646696
PR17_ME_25,477,6062500.444499999,6.0625004444999995,0.5661582946777344,56.61582946777344,7.868040660231906e-05,78.68040660231907
PR11_ME_22,273,3470160.64512,3.47016064512,0.3374671936035156,33.74671936035156,7.867070949119116e-05,78.67070949119115
PR6_ME_33,250,3181674.9877120005,3.1816749877120003,0.29488499959309894,29.488499959309895,7.857496474829426e-05,78.57496474829426
PR1_ME_overview37,355,4521678.369120001,4.521678369120001,0.43109893798828125,43.109893798828125,7.851067037947888e-05,78.51067037947888
FAS23_ME_04,421,5371408.584225,5.371408584225,0.4896049499511719,48.96049499511719,7.83779512205443e-05,78.3779512205443
PR11_ME_09,331,4229753.110528001,4.229753110528001,0.4113362630208333,41.13362630208333,7.82551584810304e-05,78.2551584810304
PR6_ME_39,289,3693924.2903040005,3.6939242903040004,0.3423614501953125,34.23614501953125,7.823657911955094e-05,78.23657911955094
PR22_ME_09,431,5510313.1251,5.5103131251,0.5145912170410156,51.45912170410156,7.821697065394597e-05,78.21697065394598
PR1_ME_15,284,3638886.03072,3.63888603072,0.3409322102864583,34.09322102864583,7.804586282791796e-05,78.04586282791796
PR10_ME_27,533,6829770.913152001,6.829770913152001,0.651153564453125,65.1153564453125,7.80406849333129e-05,78.04068493331289
FAS20_ME_10,395,5063951.680656001,5.063951680656001,0.4827995300292969,48.27995300292969,7.800232405630505e-05,78.00232405630506
PR20_ME_18,498,6388728.5844,6.3887285844,0.5966237386067709,59.662373860677086,7.794978193564469e-05,77.9497819356447
PR22_ME_11,431,5532470.807072001,5.532470807072,0.5274683634440104,52.74683634440104,7.790370975822682e-05,77.90370975822682
PR10_ME_30,402,5161499.259312001,5.161499259312001,0.4920997619628906,49.20997619628906,7.788434712544826e-05,77.88434712544826
PR17_ME_17,544,6999519.5982,6.9995195982,0.6536636352539062,65.36636352539062,7.771961952073044e-05,77.71961952073043
PR20_ME_07,504,6492714.7401,6.4927147401,0.6063346862792969,60.63346862792969,7.762546487484178e-05,77.62546487484177
PR14_ME_09,320,4129394.1291680005,4.129394129168,0.39369837443033856,39.36983744303386,7.74932084442311e-05,77.4932084442311
PR6_ME_08,468,6040911.560192001,6.040911560192001,0.5598856608072916,55.988566080729164,7.74717516283462e-05,77.4717516283462
FAS16_ME_12,475,6135187.873936001,6.135187873936001,0.5849316914876302,58.49316914876302,7.74222419525135e-05,77.4222419525135
FAS16_ME_11,402,5207085.480784001,5.207085480784001,0.4964459737141927,49.644597371419266,7.720249676782207e-05,77.20249676782205
PR17_ME_52,508,6587959.3596,6.5879593596,0.6152292887369791,61.522928873697914,7.711037246453872e-05,77.11037246453873
FAS6_ME_new_32,324,4221944.126999999,4.2219441269999995,0.39427439371744794,39.427439371744796,7.674189668403445e-05,76.74189668403446
PR1_ME_overview33,316,4120911.731024001,4.120911731024001,0.39288965861002606,39.28896586100261,7.668205985122557e-05,76.68205985122557
PR17_ME_53,441,5760604.2753,5.7606042752999995,0.5379651387532552,53.79651387532552,7.655446875441442e-05,76.55446875441443
PR12_ME_04,464,6071916.652560001,6.0719166525600015,0.5788993835449219,57.88993835449219,7.641738623081583e-05,76.41738623081584
PR12_ME_overview04,464,6071916.652560001,6.0719166525600015,0.5788993835449219,57.88993835449219,7.641738623081583e-05,76.41738623081584
PR10_ME_08,185,2424665.4073920003,2.424665407392,0.23320770263671875,23.320770263671875,7.629918727590058e-05,76.29918727590058
PR6_ME_16,325,4261010.898048,4.261010898048,0.39492034912109375,39.492034912109375,7.627298023313783e-05,76.27298023313783
